FECHA,C.S RUBI,C.S INTIPAMPA,C.S MAJES,C.S REPARTICION,C.S MOQUEGUA FV,C.S PANAMERICANA SOLAR,C.S TACNA SOLAR
07/02/2019 07:00,13.2732,7.2204,1.9746,2.6132,1.8907,3.5420,8.2796
07/02/2019 08:00,41.1524,26.0714,5.9747,3.4462,5.2672,6.5353,11.2521
07/02/2019 09:00,84.6802,21.6980,3.8799,13.5013,9.2622,14.8615,12.2646
07/02/2019 10:00,75.5377,17.8685,8.0688,14.1630,13.7264,14.0805,17.3032
07/02/2019 11:00,110.0288,8.3761,11.5298,12.9859,9.9456,12.5668,18.0040
07/02/2019 12:00,81.1369,11.2266,13.1937,12.6978,14.7419,16.7778,16.1489
07/02/2019 13:00,77.6802,10.2613,15.2393,3.5145,13.6660,17.1180,14.8014
07/02/2019 14:00,61.3174,11.1022,13.0743,5.2952,12.9949,11.9313,8.7164
07/02/2019 15:00,42.0596,2.4364,2.5241,6.9450,9.2054,11.1495,6.8221
07/02/2019 16:00,18.1767,0.4733,1.1760,1.7276,5.8734,4.0543,1.9222
07/02/2019 17:00,6.4062,0.9145,0.1178,0.1105,1.3981,0.4915,0.6133
07/02/2019 18:00,0.8259,0.0106,0.0000,0.0000,0.2362,0.0000,0.1097
07/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 05:00,0.0156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 06:00,7.6044,1.9624,0.1537,0.5136,0.2384,0.7515,0.1103
08/02/2019 07:00,36.9654,14.6461,3.5253,3.6563,4.8732,12.6545,1.5845
08/02/2019 08:00,107.9311,22.8548,7.3506,6.0674,12.1986,13.2135,8.3994
08/02/2019 09:00,94.3612,35.0043,12.2249,7.2299,15.0728,15.0893,16.4205
08/02/2019 10:00,97.7431,32.1720,5.5237,8.8234,13.1567,14.0948,14.1979
08/02/2019 11:00,69.0110,21.5066,6.6290,13.5251,12.5866,11.2878,17.5785
08/02/2019 12:00,64.6264,8.2180,4.0895,6.9228,9.0843,16.6370,17.7631
08/02/2019 13:00,53.3022,8.0096,7.7268,2.7249,9.8173,13.9378,13.8466
08/02/2019 14:00,15.9443,2.6929,7.6095,3.2050,10.9492,5.8165,6.5063
08/02/2019 15:00,6.8587,0.2958,1.3015,1.6337,3.7548,1.6643,2.6601
08/02/2019 16:00,4.9052,0.0089,0.6811,1.1743,1.5675,0.2595,1.2132
08/02/2019 17:00,0.6259,0.0001,0.3293,0.1083,0.4721,0.0580,0.2360
08/02/2019 18:00,0.0000,0.0000,0.0109,0.0000,0.1240,0.0000,0.0000
08/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 05:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 06:00,6.6488,1.4993,0.2586,0.1099,0.5306,1.5238,0.0766
09/02/2019 07:00,67.7709,4.7301,2.0578,1.8330,4.6834,9.2703,1.7040
09/02/2019 08:00,56.6557,33.3828,3.5304,3.7572,11.2362,8.9210,1.5848
09/02/2019 09:00,85.7051,31.9855,6.8886,8.5829,12.1258,9.7823,11.8203
09/02/2019 10:00,47.0911,16.9592,10.0690,7.0975,12.6155,6.6318,14.8241
09/02/2019 11:00,61.7131,16.7062,9.4156,6.0294,6.2170,6.3303,12.3596
09/02/2019 12:00,35.6892,13.2853,9.9996,10.8509,5.3628,4.3943,14.0825
09/02/2019 13:00,54.4399,6.9773,8.0216,9.7400,4.1099,7.2628,15.7635
09/02/2019 14:00,42.4929,5.2328,6.4555,4.2469,11.2078,16.3658,17.6670
09/02/2019 15:00,22.5687,10.5904,8.4115,5.1992,14.6551,16.3013,16.4571
09/02/2019 16:00,17.3561,2.8574,2.9641,4.7042,13.7231,14.1613,8.0585
09/02/2019 17:00,24.2883,1.0430,1.3247,2.3794,10.9827,6.9470,6.8637
09/02/2019 18:00,1.6358,0.1823,0.1279,0.1957,2.4341,0.1095,1.5539
09/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 05:00,0.0253,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 06:00,14.3075,1.5608,0.7996,0.2743,0.5664,3.3013,1.5583
10/02/2019 07:00,62.4743,9.7084,3.5367,2.4922,7.1589,13.3865,11.7124
10/02/2019 08:00,95.2163,25.2714,4.4792,4.8078,14.1634,16.0558,15.8931
10/02/2019 09:00,113.6133,36.5332,6.7755,3.0764,15.3067,16.8528,16.4236
10/02/2019 10:00,91.5499,26.7521,7.8409,1.6611,15.5226,15.3390,17.3910
10/02/2019 11:00,51.6044,19.7615,6.3286,1.9110,11.3033,7.8925,17.1083
10/02/2019 12:00,48.8568,7.6739,7.7161,5.4138,6.8218,9.2920,17.6024
10/02/2019 13:00,58.4103,3.0487,13.7200,4.7366,5.9913,10.5170,10.2935
10/02/2019 14:00,80.9621,2.3142,6.1341,5.9559,11.2615,9.0240,9.0857
10/02/2019 15:00,56.3329,1.1045,7.3830,5.9145,7.9691,6.1150,12.3066
10/02/2019 16:00,58.2410,3.3824,5.1008,3.6394,5.0136,5.3795,9.2044
10/02/2019 17:00,21.8398,1.9978,1.5362,1.3527,5.4075,4.5260,2.1337
10/02/2019 18:00,2.6867,0.4803,0.1286,0.2103,1.4540,0.0610,0.2491
10/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 05:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 06:00,6.2109,2.9798,0.4849,0.6878,0.5605,1.9638,1.3821
11/02/2019 07:00,37.8585,18.3352,5.6869,1.8535,2.8353,5.2508,6.6491
11/02/2019 08:00,61.1889,28.1842,9.1209,8.4396,8.7270,10.8068,10.8572
11/02/2019 09:00,71.7012,29.4467,14.3928,13.5959,8.3956,9.2218,17.4807
11/02/2019 10:00,107.3198,6.5528,14.2298,15.3624,8.4343,11.7050,17.2816
11/02/2019 11:00,113.7095,20.6969,15.2396,15.3388,12.5359,16.7723,17.8872
11/02/2019 12:00,113.1447,26.3164,16.3776,12.2888,15.7135,16.6100,15.9056
11/02/2019 13:00,88.7385,13.3626,12.7740,9.7511,13.0181,10.9348,10.9287
11/02/2019 14:00,54.1757,11.6255,13.5260,13.9729,9.7426,12.9540,11.6004
11/02/2019 15:00,26.7840,10.3092,10.2321,6.0523,10.9018,6.6940,10.7669
11/02/2019 16:00,22.7603,8.4845,2.4586,7.4891,4.2153,2.3053,2.6683
11/02/2019 17:00,27.2127,5.0676,0.2236,2.4154,2.4143,0.6550,0.7141
11/02/2019 18:00,2.2509,0.8395,0.0000,0.0037,0.5046,0.0000,0.0954
11/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 05:00,0.0784,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 06:00,10.5034,3.4867,0.3623,1.0321,0.4602,4.1578,1.6843
12/02/2019 07:00,76.7578,14.0488,2.0180,5.8861,8.6984,13.4705,5.2302
12/02/2019 08:00,95.1075,16.3125,4.0896,8.6849,13.8796,14.6055,12.8613
12/02/2019 09:00,112.1103,14.1331,9.3122,9.3489,13.8854,13.3870,12.3338
12/02/2019 10:00,110.2537,24.0751,13.7660,11.6133,11.4382,11.9298,14.3335
12/02/2019 11:00,94.1252,22.7568,14.4116,14.0858,12.3684,12.4548,10.4798
12/02/2019 12:00,101.7045,19.5126,15.8983,13.2356,10.9420,11.1573,7.4314
12/02/2019 13:00,61.8734,10.0460,4.7865,3.2173,12.3179,12.7825,9.2883
12/02/2019 14:00,60.1492,3.8011,3.4139,2.3313,9.0707,9.8050,8.7382
12/02/2019 15:00,54.5835,3.7409,6.1310,4.3523,7.4188,3.6153,4.4505
12/02/2019 16:00,20.3459,1.2250,3.8960,2.9434,2.3422,1.3655,1.1554
12/02/2019 17:00,5.0023,0.1956,2.0688,1.0739,0.7818,0.1058,0.0640
12/02/2019 18:00,1.2279,0.0000,0.1788,0.0415,0.0470,0.0000,0.0000
12/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 05:00,0.0504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 06:00,8.3915,2.2501,0.5128,0.6130,0.3063,3.2263,0.1175
13/02/2019 07:00,21.0146,8.0200,3.1186,3.7201,7.8132,11.3973,1.2310
13/02/2019 08:00,62.9204,13.8554,7.1961,6.5463,12.0772,8.4495,5.7840
13/02/2019 09:00,96.6956,26.7668,9.6658,13.9341,9.2702,14.6700,12.4422
13/02/2019 10:00,93.4111,29.2348,13.0740,13.1126,13.9574,15.7503,7.6052
13/02/2019 11:00,103.1098,29.0202,17.2974,15.2584,15.1803,13.9098,8.3213
13/02/2019 12:00,98.8260,30.1110,16.3416,14.1753,12.4303,12.2248,9.3972
13/02/2019 13:00,107.3832,34.9358,12.7468,14.4561,14.4029,17.5360,10.0027
13/02/2019 14:00,87.1098,32.9622,10.3775,12.0627,15.7967,17.1770,10.0086
13/02/2019 15:00,61.7419,22.6879,10.6808,5.0622,14.7541,10.0400,14.5955
13/02/2019 16:00,25.2674,10.6745,9.3086,3.0473,5.5988,3.8795,4.8528
13/02/2019 17:00,12.5732,1.3878,3.4839,1.5313,2.6255,0.9973,1.4266
13/02/2019 18:00,0.9533,0.0454,0.1521,0.1567,0.3109,0.0000,0.1461
13/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 05:00,0.0718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 06:00,28.2053,1.1990,0.6352,0.8394,0.3150,2.1410,0.3100
14/02/2019 07:00,68.7843,7.8932,2.9977,4.2573,5.0415,13.6218,1.4491
14/02/2019 08:00,109.2544,22.2865,7.8160,9.2970,8.3953,11.3950,3.0059
14/02/2019 09:00,114.3981,30.8290,12.6502,13.6960,12.1635,15.2993,5.4056
14/02/2019 10:00,114.3083,37.3213,17.2894,16.5727,15.3138,17.0615,8.7938
14/02/2019 11:00,113.8777,38.5486,18.5328,17.7222,15.9371,17.0328,17.4028
14/02/2019 12:00,114.6973,38.6016,18.6332,16.6901,15.9992,17.4703,18.2637
14/02/2019 13:00,114.2994,37.8579,17.7661,16.3329,16.0323,17.3910,18.1320
14/02/2019 14:00,114.8635,30.0813,12.9025,16.4375,15.9957,16.2188,12.5319
14/02/2019 15:00,103.8310,18.7802,6.8670,5.1585,11.0651,13.0398,13.4008
14/02/2019 16:00,109.9491,29.3538,4.2689,7.3732,11.4589,10.3845,9.0733
14/02/2019 17:00,36.2883,13.0828,1.8772,5.0448,3.5004,1.3573,2.4507
14/02/2019 18:00,4.2069,1.0358,0.0558,0.5181,0.3295,0.0000,0.6738
14/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 05:00,0.0460,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 06:00,22.3748,5.6260,1.0253,0.8746,0.0825,0.5575,0.1492
15/02/2019 07:00,95.7076,24.1816,5.2604,4.5044,1.9255,4.5560,1.3115
15/02/2019 08:00,106.1140,35.5923,9.9507,7.5470,8.0613,14.3728,4.2812
15/02/2019 09:00,115.5471,37.5562,9.0024,7.7209,14.6566,17.6610,16.5789
15/02/2019 10:00,114.6483,38.9546,8.5078,6.1230,16.0321,17.7985,18.0320
15/02/2019 11:00,87.4014,25.1228,17.2180,6.4499,16.0053,17.9613,18.2898
15/02/2019 12:00,93.6124,26.2484,14.1464,11.0595,16.0042,17.4633,17.3741
15/02/2019 13:00,81.6417,14.9107,12.6508,10.2544,15.9517,15.6980,15.4880
15/02/2019 14:00,87.8118,10.1794,14.7589,13.1767,15.7032,16.0470,14.3579
15/02/2019 15:00,70.7094,2.9391,12.7335,10.8223,11.8214,10.2398,13.9587
15/02/2019 16:00,67.1883,2.9715,5.6324,3.4905,7.5007,11.8083,12.4789
15/02/2019 17:00,34.8685,0.8633,1.5075,1.1500,7.6580,6.7735,9.6370
15/02/2019 18:00,2.5251,0.0936,0.0187,0.0691,1.5022,0.0785,1.0783
15/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 05:00,0.0043,0.0000,0.0000,0.0000,0.0000,0.0705,0.0000
16/02/2019 06:00,6.5124,2.7306,0.5286,0.6559,0.6917,4.2570,0.9821
16/02/2019 07:00,74.5006,9.5555,2.7441,3.9211,8.2671,12.7868,10.8376
16/02/2019 08:00,98.2069,18.8419,7.5817,6.4628,15.0034,16.2558,16.5532
16/02/2019 09:00,116.3024,27.9858,12.9720,12.3453,15.1349,16.3718,17.8338
16/02/2019 10:00,116.0343,35.8563,13.8810,15.4163,15.3098,15.0245,17.9073
16/02/2019 11:00,113.0612,33.3940,15.8057,14.3602,14.3547,17.4783,18.3728
16/02/2019 12:00,105.5112,32.1420,18.6055,13.4405,15.6967,17.5558,18.5226
16/02/2019 13:00,105.5237,20.2772,18.6112,15.3538,14.4042,16.3088,15.2771
16/02/2019 14:00,112.9609,12.0707,17.1279,12.5077,14.2121,14.4748,18.1587
16/02/2019 15:00,96.8181,16.7059,8.5297,6.0928,13.0839,13.7843,18.3405
16/02/2019 16:00,81.6744,8.2186,3.4806,2.8228,11.8024,11.5060,13.3164
16/02/2019 17:00,52.3275,3.6670,0.9507,1.7553,7.3564,4.4148,3.7715
16/02/2019 18:00,4.3884,0.1779,0.0620,0.1321,1.9321,0.0750,1.3384
16/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 05:00,0.0404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 06:00,13.4233,4.4824,0.4390,0.4342,0.4278,1.1898,1.3077
17/02/2019 07:00,83.4876,18.3759,3.3522,5.4286,2.9174,6.5763,8.2416
17/02/2019 08:00,112.0636,31.2180,9.3486,10.4034,12.0573,16.4950,11.5477
17/02/2019 09:00,109.8235,37.7106,14.0858,13.7665,15.6760,17.0848,15.5471
17/02/2019 10:00,112.8104,27.5497,17.1710,16.7771,16.0264,17.0783,18.4077
17/02/2019 11:00,112.9856,34.1429,18.6800,17.4173,16.0230,16.7753,17.0747
17/02/2019 12:00,116.1549,36.5605,19.0400,15.7855,15.4483,14.9965,18.2230
17/02/2019 13:00,105.9652,37.8761,18.8984,16.6668,15.4341,16.2705,18.3903
17/02/2019 14:00,111.1063,38.2385,16.8615,16.3994,15.6019,17.2190,18.3394
17/02/2019 15:00,114.8093,31.0371,12.9669,12.7685,15.5156,16.7233,18.1777
17/02/2019 16:00,110.4827,23.8804,7.9961,8.0736,14.6607,14.5265,16.7138
17/02/2019 17:00,59.8835,5.1980,2.8856,3.1916,11.4013,6.5488,11.6211
17/02/2019 18:00,3.5975,1.1429,0.2141,0.2330,1.8657,0.0433,1.2739
17/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 05:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 06:00,7.7525,1.9891,0.4554,0.6279,0.5347,2.0315,1.7543
18/02/2019 07:00,42.3490,13.3856,3.3214,2.4693,3.5799,4.7043,5.2422
18/02/2019 08:00,82.1489,27.9584,8.1218,8.5784,6.1092,9.7610,11.7152
18/02/2019 09:00,96.1020,33.3641,8.3358,11.8179,11.2529,13.9528,17.6016
18/02/2019 10:00,110.7060,38.2024,11.7293,11.4878,13.9982,10.6845,17.5364
18/02/2019 11:00,115.1748,38.4685,10.9153,15.1661,10.4073,11.4718,18.2682
18/02/2019 12:00,115.0988,38.6667,15.1231,15.3134,11.9101,14.7870,18.6130
18/02/2019 13:00,112.5015,39.5811,18.8080,15.4383,13.8234,15.7000,16.3745
18/02/2019 14:00,109.2950,38.1695,14.7327,16.6346,14.4807,16.3523,15.4126
18/02/2019 15:00,112.3642,35.3372,14.0410,10.2368,14.0861,14.7210,11.1906
18/02/2019 16:00,108.3530,28.2585,7.0749,6.0632,13.1168,12.8878,11.0181
18/02/2019 17:00,52.1920,10.8755,1.9220,1.8703,7.2747,5.2253,4.4983
18/02/2019 18:00,2.4948,0.4860,0.1206,0.1496,0.7016,0.0488,0.6792
18/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 21:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 22:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18/02/2019 23:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/02/2019 00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/02/2019 01:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/02/2019 02:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/02/2019 03:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/02/2019 04:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/02/2019 05:00,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/02/2019 06:00,15.3702,4.1055,0.3122,0.5196,0.4819,5.2753,0.8113
19/02/2019 07:00,17.7430,19.6309,1.7305,2.2748,9.4094,13.6408,9.0263
19/02/2019 08:00,23.9961,23.1772,3.1452,6.9226,14.1642,16.2190,14.8267
19/02/2019 09:00,48.3490,36.9624,7.1572,8.9519,15.2809,12.9683,16.7373
19/02/2019 10:00,91.7425,36.6300,13.6496,15.5043,13.3010,14.2918,16.3504
19/02/2019 11:00,102.5859,30.4952,16.8335,16.8774,13.2882,17.2613,17.9280
19/02/2019 12:00,99.5611,26.4283,18.4527,14.0952,12.6827,17.3028,18.1702
19/02/2019 13:00,53.8129,20.6613,14.5361,10.1295,15.4797,17.2423,18.0906
19/02/2019 14:00,73.4883,16.9276,10.6083,3.8672,15.5723,17.0530,18.0976
19/02/2019 15:00,103.9774,19.3270,6.0924,1.5305,14.8161,16.3678,17.6767
19/02/2019 16:00,52.7536,15.1940,2.7452,4.0113,13.4915,11.1758,16.3023
19/02/2019 17:00,13.0317,4.4266,0.8627,1.3133,3.9725,4.3808,11.0082
19/02/2019 18:00,2.4857,0.7177,0.0378,0.1390,1.6456,0.0283,0.9344
19/02/2019 19:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/02/2019 20:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
