FECHA,C.S RUBI,C.S INTIPAMPA,C.S MAJES,C.S REPARTICION,C.S MOQUEGUA FV,C.S PANAMERICANA SOLAR,C.S TACNA SOLAR
21/07/2019 13:45,116.81157,30.45627,14.7824,15.14194,12.94296,14.161,14.72732
21/07/2019 14:00,117.48427,30.66367,14.2256,14.6224,12.99522,14.182,14.93094
21/07/2019 14:15,117.89479,30.93521,13.6144,14.02584,13.03809,14.252,14.93528
21/07/2019 14:30,118.42525,30.82057,12.914,13.30527,13.07811,14.253,14.85429
21/07/2019 14:45,118.35195,30.81531,12.1376,12.5012,13.0641,14.153,14.89391
21/07/2019 15:00,117.70771,30.6661,11.2608,11.62451,13.19484,13.995,14.9513
21/07/2019 15:15,117.84003,30.0817,10.308,10.62156,13.19744,13.808,14.89364
21/07/2019 15:30,116.08964,28.22812,9.2908,9.60027,13.14033,13.451,14.73282
21/07/2019 15:45,111.52408,24.78217,8.1964,8.43852,12.96322,12.939,14.41138
21/07/2019 16:00,99.75362,20.84698,7.0004,7.24362,12.6976,12.145,13.91609
21/07/2019 16:15,81.4035,16.62937,5.7688,6.01195,12.24191,10.538,13.1899
21/07/2019 16:30,61.53651,12.44017,4.5036,4.72316,11.59596,7.238,12.10661
21/07/2019 16:45,41.20933,8.17485,3.2472,3.43107,10.52776,3.805,9.86583
21/07/2019 17:00,21.90846,4.1681,2.0256,2.1783,7.63038,1.109,6.07466
21/07/2019 17:15,7.67434,1.35275,0.914,1.03137,4.30032,0,2.78926
21/07/2019 17:30,1.22369,0.11125,0.1684,0.17978,1.49469,0,0.5829
21/07/2019 17:45,0.01115,0,0,0,0.16379,0,0
21/07/2019 18:00,0,0,0,0,0,0,0
21/07/2019 18:15,0,0,0,0,0,0,0
21/07/2019 18:30,0,0,0,0,0,0,0
21/07/2019 18:45,0,0,0,0,0,0,0
21/07/2019 19:00,0,0,0,0,0,0,0
21/07/2019 19:15,0,0,0,0,0,0,0
21/07/2019 19:30,0,0,0,0,0,0,0
21/07/2019 19:45,0,0,0,0,0,0,0
21/07/2019 20:00,0,0,0,0,0,0,0
21/07/2019 20:15,0,0,0,0,0,0,0
21/07/2019 20:30,0,0,0,0,0,0,0
21/07/2019 20:45,0,0,0,0,0,0,0
21/07/2019 21:00,0,0,0,0,0,0,0
21/07/2019 21:15,0,0,0,0,0,0,0
21/07/2019 21:30,0,0,0,0,0,0,0
21/07/2019 21:45,0,0,0,0,0,0,0
21/07/2019 22:00,0,0,0,0,0,0,0
21/07/2019 22:15,0,0,0,0,0,0,0
21/07/2019 22:30,0,0,0,0,0,0,0
21/07/2019 22:45,0,0,0,0,0,0,0
21/07/2019 23:00,0,0,0,0,0,0,0
21/07/2019 23:15,0,0,0,0,0,0,0
21/07/2019 23:30,0,0,0,0,0,0,0
21/07/2019 23:45,0,0,0,0,0,0,0
22/07/2019 00:00,0,0,0,0,0,0,0
22/07/2019 00:15,0,0,0,0,0,0,0
22/07/2019 00:30,0,0,0,0,0,0,0
22/07/2019 00:45,0,0,0,0,0,0,0
22/07/2019 01:00,0,0,0,0,0,0,0
22/07/2019 01:15,0,0,0,0,0,0,0
22/07/2019 01:30,0,0,0,0,0,0,0
22/07/2019 01:45,0,0,0,0,0,0,0
22/07/2019 02:00,0,0,0,0,0,0,0
22/07/2019 02:15,0,0,0,0,0,0,0
22/07/2019 02:30,0,0,0,0,0,0,0
22/07/2019 02:45,0,0,0,0,0,0,0
22/07/2019 03:00,0,0,0,0,0,0,0
22/07/2019 03:15,0,0,0,0,0,0,0
22/07/2019 03:30,0,0,0,0,0,0,0
22/07/2019 03:45,0,0,0,0,0,0,0
22/07/2019 04:00,0,0,0,0,0,0,0
22/07/2019 04:15,0,0,0,0,0,0,0
22/07/2019 04:30,0,0,0,0,0,0,0
22/07/2019 04:45,0,0,0,0,0,0,0
22/07/2019 05:00,0,0,0,0,0,0,0
22/07/2019 05:15,0,0,0,0,0,0,0
22/07/2019 05:30,0,0,0,0,0,0,0
22/07/2019 05:45,0,0,0,0,0,0,0
22/07/2019 06:00,0,0,0,0,0,0,0
22/07/2019 06:15,0.0279,0,0,0,0,0,0
22/07/2019 06:30,1.02808,0.04886,0,0.00289,0,0,0
22/07/2019 06:45,6.11295,0.72858,0.3384,0.34472,0,0.462,0
22/07/2019 07:00,19.97377,4.3235,1.5992,1.51051,0.13728,1.518,0
22/07/2019 07:15,41.1082,9.04737,2.77,2.71477,0.41535,3.334,0.11879
22/07/2019 07:30,63.51662,13.61523,4.0308,3.9678,1.1983,11.546,0.45606
22/07/2019 07:45,84.38824,17.93139,5.2816,5.21672,2.97119,13.967,1.0296
22/07/2019 08:00,103.22759,21.6303,6.4924,6.41754,10.26814,14.074,1.68596
22/07/2019 08:15,113.50787,25.23516,7.6644,7.52088,12.97385,14.478,2.11388
22/07/2019 08:30,115.23422,28.67685,8.7732,8.36606,13.10671,14.869,2.29088
22/07/2019 08:45,116.17182,30.9913,9.874,9.54131,13.47338,14.99,2.5676
22/07/2019 09:00,116.42813,31.04243,10.8984,10.83942,13.82207,14.974,2.29439
22/07/2019 09:15,116.61385,31.02445,11.7668,11.74061,13.99522,14.95,2.55885
22/07/2019 09:30,116.72211,30.89639,12.5872,12.58031,14.00361,14.946,2.22002
22/07/2019 09:45,116.56446,30.67078,13.3236,13.29852,13.96549,14.859,2.39997
22/07/2019 10:00,116.33181,30.34437,14.0552,13.80448,13.88683,14.739,2.99701
22/07/2019 10:15,116.53762,30.17081,14.8,14.49342,13.7153,14.588,3.37552
22/07/2019 10:30,117.36862,29.87989,15.4576,14.97696,13.55725,14.513,3.39451
22/07/2019 10:45,118.89075,30.01395,15.9692,15.36846,13.46583,14.389,3.14964
22/07/2019 11:00,119.62468,30.08309,16.3464,15.55516,13.39793,14.274,3.24712
22/07/2019 11:15,119.17097,30.18799,16.678,15.52312,13.40442,14.224,2.86781
22/07/2019 11:30,119.27899,30.36638,16.918,16.29184,13.44052,14.25,3.64242
22/07/2019 11:45,119.33582,30.63533,17.068,16.92756,13.47623,14.33,4.64519
22/07/2019 12:00,118.97266,30.78856,17.1312,17.00867,13.47395,14.362,5.19238
22/07/2019 12:15,117.98848,30.76842,17.1172,17.24156,13.49386,14.489,5.67756
22/07/2019 12:30,118.63482,30.69843,16.9916,17.25023,13.57157,14.55,6.45489
22/07/2019 12:45,119.75413,30.59311,16.7348,17.11406,13.57565,14.538,8.26138
22/07/2019 13:00,120.60024,30.65598,16.4348,16.87588,13.6279,14.43,11.61492
22/07/2019 13:15,121.05587,30.74648,16.1048,16.53401,13.57441,14.374,13.30321
22/07/2019 13:30,121.20502,30.77748,15.6516,16.07694,13.55343,14.611,12.75813
22/07/2019 13:45,121.48371,30.82074,15.1008,15.55893,13.5079,14.737,13.57355
22/07/2019 14:00,121.07427,30.75259,14.4856,14.96484,13.50095,14.763,14.85201
22/07/2019 14:15,119.75021,30.7614,13.8064,14.26897,13.54887,14.755,15.12827
22/07/2019 14:30,119.40551,30.5138,13.0696,13.45697,13.51067,14.729,14.95834
22/07/2019 14:45,119.35616,30.28078,12.2832,12.62178,13.51807,14.641,13.55874
22/07/2019 15:00,118.99563,30.3109,11.3836,11.68062,13.51565,14.524,7.40086
22/07/2019 15:15,117.73534,30.58747,10.3972,10.65868,13.44489,14.228,3.78664
22/07/2019 15:30,115.31323,28.0978,9.3312,9.56737,13.33055,13.775,4.52976
22/07/2019 15:45,111.06703,24.91626,8.2172,8.46099,13.10374,13.048,3.66308
22/07/2019 16:00,98.69081,20.90139,7.0284,7.27941,12.71118,11.909,2.05611
22/07/2019 16:15,79.91613,16.89506,5.7732,6.0174,12.1459,10.173,1.31489
22/07/2019 16:30,60.31015,12.59151,4.502,4.72068,11.41823,6.827,0.4866
22/07/2019 16:45,39.75746,8.2711,3.2688,3.3867,10.18421,3.498,0.18126
22/07/2019 17:00,21.1616,4.45107,2.0508,2.12914,7.22597,1.005,0
22/07/2019 17:15,7.40061,1.4878,0.9472,0.99664,3.96774,0,0
22/07/2019 17:30,1.28779,0.15394,0.1876,0.18439,1.36679,0,0
22/07/2019 17:45,0.01318,0,0,0,0.15572,0,0
22/07/2019 18:00,0,0,0,0,0,0,0
22/07/2019 18:15,0,0,0,0,0,0,0
22/07/2019 18:30,0,0,0,0,0,0,0
22/07/2019 18:45,0,0,0,0,0,0,0
22/07/2019 19:00,0,0,0,0,0,0,0
22/07/2019 19:15,0,0,0,0,0,0,0
22/07/2019 19:30,0,0,0,0,0,0,0
22/07/2019 19:45,0,0,0,0,0,0,0
22/07/2019 20:00,0,0,0,0,0,0,0
22/07/2019 20:15,0,0,0,0,0,0,0
22/07/2019 20:30,0,0,0,0,0,0,0
22/07/2019 20:45,0,0,0,0,0,0,0
22/07/2019 21:00,0,0,0,0,0,0,0
22/07/2019 21:15,0,0,0,0,0,0,0
22/07/2019 21:30,0,0,0,0,0,0,0
22/07/2019 21:45,0,0,0,0,0,0,0
22/07/2019 22:00,0,0,0,0,0,0,0
22/07/2019 22:15,0,0,0,0,0,0,0
22/07/2019 22:30,0,0,0,0,0,0,0
22/07/2019 22:45,0,0,0,0,0,0,0
22/07/2019 23:00,0,0,0,0,0,0,0
22/07/2019 23:15,0,0,0,0,0,0,0
22/07/2019 23:30,0,0,0,0,0,0,0
22/07/2019 23:45,0,0,0,0,0,0,0
23/07/2019 00:00,0,0,0,0,0,0,0
23/07/2019 00:15,0,0,0,0,0,0,0
23/07/2019 00:30,0,0,0,0,0,0,0
23/07/2019 00:45,0,0,0,0,0,0,0
23/07/2019 01:00,0,0,0,0,0,0,0
23/07/2019 01:15,0,0,0,0,0,0,0
23/07/2019 01:30,0,0,0,0,0,0,0
23/07/2019 01:45,0,0,0,0,0,0,0
23/07/2019 02:00,0,0,0,0,0,0,0
23/07/2019 02:15,0,0,0,0,0,0,0
23/07/2019 02:30,0,0,0,0,0,0,0
23/07/2019 02:45,0,0,0,0,0,0,0
23/07/2019 03:00,0,0,0,0,0,0,0
23/07/2019 03:15,0,0,0,0,0,0,0
23/07/2019 03:30,0,0,0,0,0,0,0
23/07/2019 03:45,0,0,0,0,0,0,0
23/07/2019 04:00,0,0,0,0,0,0,0
23/07/2019 04:15,0,0,0,0,0,0,0
23/07/2019 04:30,0,0,0,0,0,0,0
23/07/2019 04:45,0,0,0,0,0,0,0
23/07/2019 05:00,0,0,0,0,0,0,0
23/07/2019 05:15,0,0,0,0,0,0,0
23/07/2019 05:30,0,0,0,0,0,0,0
23/07/2019 05:45,0,0,0,0,0,0,0
23/07/2019 06:00,0,0,0,0,0,0,0
23/07/2019 06:15,0.00163,0,0,0,0,0,0
23/07/2019 06:30,0.73147,0.07021,0,0.00823,0,0,0
23/07/2019 06:45,2.36921,0.79734,0.0528,0.49663,0,0.131,0
23/07/2019 07:00,4.62143,2.00433,0.2796,1.13839,0.11439,0.427,0
23/07/2019 07:15,9.99171,3.26112,0.6184,1.42677,0.21537,0.575,0.03201
23/07/2019 07:30,15.65377,4.46363,0.9564,2.24948,0.52455,1.262,0.21215
23/07/2019 07:45,18.516,10.84739,1.036,3.55214,0.56036,1.222,0.31455
23/07/2019 08:00,28.02407,14.70662,0.9344,4.92785,1.27448,2.608,0.42517
23/07/2019 08:15,81.87998,11.9283,1.1348,5.61726,1.81967,2.219,0.83344
23/07/2019 08:30,115.89737,17.25302,1.5004,7.55241,2.23054,2.803,1.44389
23/07/2019 08:45,111.95296,29.55971,1.7484,7.18489,2.74516,4.617,2.56272
23/07/2019 09:00,121.2742,31.23354,3.5512,8.39083,4.06446,4.612,4.62116
23/07/2019 09:15,120.52903,31.76687,5.742,7.96772,5.08585,4.821,6.92325
23/07/2019 09:30,120.03995,31.3777,11.2604,11.32821,5.24815,4.693,5.18041
23/07/2019 09:45,119.20771,31.11936,13.9912,13.8613,4.53573,5.234,8.98481
23/07/2019 10:00,119.34096,31.01231,14.5772,14.50938,4.67673,6.255,10.33699
23/07/2019 10:15,119.92914,30.80057,15.1412,14.94262,5.92028,6.48,7.84097
23/07/2019 10:30,121.5121,30.74438,15.6376,15.56742,6.7294,7.302,6.57768
23/07/2019 10:45,121.4177,31.02021,16.0664,16.16997,6.37558,7.962,7.56524
23/07/2019 11:00,120.10603,30.93392,16.4736,16.54082,6.7433,12.452,4.5612
23/07/2019 11:15,119.20906,30.71196,16.8256,16.88523,7.77301,14.384,3.6681
23/07/2019 11:30,119.73229,30.87147,17.0476,17.17623,8.6434,14.538,4.23961
23/07/2019 11:45,118.70713,30.96167,17.098,17.34106,13.42833,14.532,4.21992
23/07/2019 12:00,117.85784,31.00975,17.1248,17.39489,12.39584,14.56,3.60252
23/07/2019 12:15,117.01762,31.06225,17.1924,17.35645,12.87033,14.655,3.66428
23/07/2019 12:30,116.41537,31.0682,17.0304,17.18704,11.38345,14.798,3.51451
23/07/2019 12:45,116.56622,30.98441,16.7852,16.92773,13.63042,14.323,2.58702
23/07/2019 13:00,117.60078,30.80474,16.5324,16.70344,13.28429,15.061,2.37796
23/07/2019 13:15,119.0731,30.80063,16.278,16.46996,13.34997,15.116,3.47105
23/07/2019 13:30,119.14438,30.87468,15.878,16.1103,11.46254,15.142,3.96078
23/07/2019 13:45,118.49487,31.03856,15.3304,15.6191,12.39131,15.352,2.74096
23/07/2019 14:00,119.72185,31.14964,14.738,14.97692,13.25143,15.241,1.91145
23/07/2019 14:15,120.56492,31.3205,14.1268,14.25942,13.91617,14.754,1.39726
23/07/2019 14:30,119.68014,31.36976,13.372,13.47876,13.87357,11.82,1.03746
23/07/2019 14:45,118.25237,31.43229,12.5764,12.64294,14.12074,6.099,1.02664
23/07/2019 15:00,118.34018,31.16963,11.7212,11.77284,13.10648,3.835,0.77152
23/07/2019 15:15,117.66768,15.81518,10.764,10.80463,10.47686,2.129,0.4607
23/07/2019 15:30,115.88863,6.68669,9.2432,9.76249,9.67801,1.695,0.39008
23/07/2019 15:45,112.73455,6.34842,7.5956,8.61608,4.2622,1.373,0.51564
23/07/2019 16:00,54.04331,5.39457,3.4896,7.4053,2.40517,0.755,0.31991
23/07/2019 16:15,58.91017,3.90963,2.1308,6.15741,1.36752,0.288,0.05182
23/07/2019 16:30,25.60528,2.1773,1.206,4.95088,0.93884,0.14,0
23/07/2019 16:45,10.35537,1.16024,0.8596,3.51175,0.66895,0.036,0
23/07/2019 17:00,4.89215,0.59538,0.5548,1.72098,0.4023,0,0
23/07/2019 17:15,2.9303,0.0894,0.1528,1.236,0.19867,0,0
23/07/2019 17:30,0.33173,0,0,0.14019,0.04406,0,0
23/07/2019 17:45,0,0,0,0,0,0,0
23/07/2019 18:00,0,0,0,0,0,0,0
23/07/2019 18:15,0,0,0,0,0,0,0
23/07/2019 18:30,0,0,0,0,0,0,0
23/07/2019 18:45,0,0,0,0,0,0,0
23/07/2019 19:00,0,0,0,0,0,0,0
23/07/2019 19:15,0,0,0,0,0,0,0
23/07/2019 19:30,0,0,0,0,0,0,0
23/07/2019 19:45,0,0,0,0,0,0,0
23/07/2019 20:00,0,0,0,0,0,0,0
23/07/2019 20:15,0,0,0,0,0,0,0
23/07/2019 20:30,0,0,0,0,0,0,0
23/07/2019 20:45,0,0,0,0,0,0,0
23/07/2019 21:00,0,0,0,0,0,0,0
23/07/2019 21:15,0,0,0,0,0,0,0
23/07/2019 21:30,0,0,0,0,0,0,0
23/07/2019 21:45,0,0,0,0,0,0,0
23/07/2019 22:00,0,0,0,0,0,0,0
23/07/2019 22:15,0,0,0,0,0,0,0
23/07/2019 22:30,0,0,0,0,0,0,0
23/07/2019 22:45,0,0,0,0,0,0,0
23/07/2019 23:00,0,0,0,0,0,0,0
23/07/2019 23:15,0,0,0,0,0,0,0
23/07/2019 23:30,0,0,0,0,0,0,0
23/07/2019 23:45,0,0,0,0,0,0,0
24/07/2019 00:00,0,0,0,0,0,0,0
24/07/2019 00:15,0,0,0,0,0,0,0
24/07/2019 00:30,0,0,0,0,0,0,0
24/07/2019 00:45,0,0,0,0,0,0,0
24/07/2019 01:00,0,0,0,0,0,0,0
24/07/2019 01:15,0,0,0,0,0,0,0
24/07/2019 01:30,0,0,0,0,0,0,0
24/07/2019 01:45,0,0,0,0,0,0,0
24/07/2019 02:00,0,0,0,0,0,0,0
24/07/2019 02:15,0,0,0,0,0,0,0
24/07/2019 02:30,0,0,0,0,0,0,0
24/07/2019 02:45,0,0,0,0,0,0,0
24/07/2019 03:00,0,0,0,0,0,0,0
24/07/2019 03:15,0,0,0,0,0,0,0
24/07/2019 03:30,0,0,0,0,0,0,0
24/07/2019 03:45,0,0,0,0,0,0,0
24/07/2019 04:00,0,0,0,0,0,0,0
24/07/2019 04:15,0,0,0,0,0,0,0
24/07/2019 04:30,0,0,0,0,0,0,0
24/07/2019 04:45,0,0,0,0,0,0,0
24/07/2019 05:00,0,0,0,0,0,0,0
24/07/2019 05:15,0,0,0,0,0,0,0
24/07/2019 05:30,0,0,0,0,0,0,0
24/07/2019 05:45,0,0,0,0,0,0,0
24/07/2019 06:00,0,0,0,0,0,0,0
24/07/2019 06:15,0,0,0,0,0,0,0
24/07/2019 06:30,0.61797,0.02127,0,0.00557,0,0.299,0
24/07/2019 06:45,2.59664,0.47359,0.052,0.25707,0.03687,0.921,0
24/07/2019 07:00,4.06613,1.55568,0.3356,0.75682,0.38213,1.364,0
24/07/2019 07:15,6.26411,3.28744,0.7616,1.24721,0.76035,1.725,0.61767
24/07/2019 07:30,4.39278,5.3322,1.154,1.51845,0.99502,1.917,0.81943
24/07/2019 07:45,3.543,6.96083,1.5036,1.3681,1.71373,2.548,0.45408
24/07/2019 08:00,11.217,13.94161,2.2736,3.39249,1.78996,2.156,0.63984
24/07/2019 08:15,17.24098,23.82386,3.3912,4.30816,2.4025,1.312,0.89104
24/07/2019 08:30,13.43606,30.82668,3.7232,4.80903,1.97046,3.533,0.41132
24/07/2019 08:45,28.61054,24.10668,4.0448,5.78884,1.3653,6.682,0.33576
24/07/2019 09:00,34.49877,23.51422,4.452,8.5773,2.95219,6.032,1.02089
24/07/2019 09:15,35.73406,21.58061,7.5196,12.17764,4.506,5.464,2.54486
24/07/2019 09:30,55.05,22.55909,7.7296,13.37858,3.83879,7.347,4.6578
24/07/2019 09:45,62.458,21.75701,7.1072,14.1019,4.57896,7.037,5.88371
24/07/2019 10:00,93.50428,28.15661,10.2936,14.80573,5.87342,8.931,2.83421
24/07/2019 10:15,113.85148,31.74376,14.256,15.42687,7.54425,11.207,2.41897
24/07/2019 10:30,121.53572,31.75186,15.7492,15.8151,10.27041,11.934,3.37461
24/07/2019 10:45,120.26953,31.66975,16.0904,16.3014,12.38099,11.131,2.78395
24/07/2019 11:00,117.34505,31.78081,16.396,16.67577,8.22646,8.644,3.13311
24/07/2019 11:15,119.20728,31.81539,16.6424,16.99985,6.42527,10.402,4.8056
24/07/2019 11:30,119.74835,31.83642,16.8668,17.29716,7.14468,8.544,5.89295
24/07/2019 11:45,119.55669,31.97297,16.9664,17.45799,8.01115,8.114,5.06601
24/07/2019 12:00,120.54072,31.89198,17.0436,17.55629,7.33649,11.174,3.81242
24/07/2019 12:15,120.46704,31.74289,17.0028,17.47201,8.06287,10.481,4.0874
24/07/2019 12:30,120.49843,31.62352,16.89,17.33679,8.88139,12.582,4.38796
24/07/2019 12:45,120.88783,31.4056,16.6796,17.13894,9.67013,14.564,5.19513
24/07/2019 13:00,120.44361,30.83428,16.43,16.9041,11.57774,13.822,4.39146
24/07/2019 13:15,120.30038,31.82174,16.1484,16.62924,10.61541,15.46,4.57482
24/07/2019 13:30,119.30164,31.74388,15.7496,16.20803,11.24365,15.17,4.65068
24/07/2019 13:45,120.79572,31.80101,15.3024,15.74039,14.23308,15.227,4.7664
24/07/2019 14:00,122.39274,31.14656,14.7732,15.16442,13.556,15.227,5.21484
24/07/2019 14:15,123.30623,31.91907,14.1472,14.54312,14.21378,15.193,4.25898
24/07/2019 14:30,124.03663,31.90159,13.4348,13.7967,14.13917,15.14,4.21507
24/07/2019 14:45,124.38777,31.25403,12.6596,13.01375,14.18045,14.896,3.3339
24/07/2019 15:00,124.33772,30.93257,11.772,12.11681,14.06623,15.013,2.69699
24/07/2019 15:15,123.93257,30.19237,10.8656,11.1485,14.00001,14.156,2.21254
24/07/2019 15:30,124.5649,27.97397,9.8588,10.11048,11.41235,9.634,1.19218
24/07/2019 15:45,122.75987,23.60449,8.7804,8.95157,8.11021,2.646,0.57287
24/07/2019 16:00,110.88186,19.34484,7.5864,7.75528,3.2184,1.151,0.4967
24/07/2019 16:15,91.31845,15.32452,6.3304,6.48961,2.18822,0.786,0.41836
24/07/2019 16:30,70.5194,11.22392,5.0184,5.20135,1.31284,0.548,0.21146
24/07/2019 16:45,49.07993,7.42179,3.6524,3.84272,1.03764,0.197,0.01631
24/07/2019 17:00,27.34001,4.00016,2.3476,2.51893,0.69993,0,0
24/07/2019 17:15,9.87373,1.51034,1.1104,1.27075,0.35721,0,0
24/07/2019 17:30,1.62761,0.18628,0.2536,0.26644,0.1095,0,0
24/07/2019 17:45,0.03314,0,0,0,0,0,0
24/07/2019 18:00,0,0,0,0,0,0,0
24/07/2019 18:15,0,0,0,0,0,0,0
24/07/2019 18:30,0,0,0,0,0,0,0
24/07/2019 18:45,0,0,0,0,0,0,0
24/07/2019 19:00,0,0,0,0,0,0,0
24/07/2019 19:15,0,0,0,0,0,0,0
24/07/2019 19:30,0,0,0,0,0,0,0
24/07/2019 19:45,0,0,0,0,0,0,0
24/07/2019 20:00,0,0,0,0,0,0,0
24/07/2019 20:15,0,0,0,0,0,0,0
24/07/2019 20:30,0,0,0,0,0,0,0
24/07/2019 20:45,0,0,0,0,0,0,0
24/07/2019 21:00,0,0,0,0,0,0,0
24/07/2019 21:15,0,0,0,0,0,0,0
24/07/2019 21:30,0,0,0,0,0,0,0
24/07/2019 21:45,0,0,0,0,0,0,0
24/07/2019 22:00,0,0,0,0,0,0,0
24/07/2019 22:15,0,0,0,0,0,0,0
24/07/2019 22:30,0,0,0,0,0,0,0
24/07/2019 22:45,0,0,0,0,0,0,0
24/07/2019 23:00,0,0,0,0,0,0,0
24/07/2019 23:15,0,0,0,0,0,0,0
24/07/2019 23:30,0,0,0,0,0,0,0
24/07/2019 23:45,0,0,0,0,0,0,0
25/07/2019 00:00,0,0,0,0,0,0,0
25/07/2019 00:15,0,0,0,0,0,0,0
25/07/2019 00:30,0,0,0,0,0,0,0
25/07/2019 00:45,0,0,0,0,0,0,0
25/07/2019 01:00,0,0,0,0,0,0,0
25/07/2019 01:15,0,0,0,0,0,0,0
25/07/2019 01:30,0,0,0,0,0,0,0
25/07/2019 01:45,0,0,0,0,0,0,0
25/07/2019 02:00,0,0,0,0,0,0,0
25/07/2019 02:15,0,0,0,0,0,0,0
25/07/2019 02:30,0,0,0,0,0,0,0
25/07/2019 02:45,0,0,0,0,0,0,0
25/07/2019 03:00,0,0,0,0,0,0,0
25/07/2019 03:15,0,0,0,0,0,0,0
25/07/2019 03:30,0,0,0,0,0,0,0
25/07/2019 03:45,0,0,0,0,0,0,0
25/07/2019 04:00,0,0,0,0,0,0,0
25/07/2019 04:15,0,0,0,0,0,0,0
25/07/2019 04:30,0,0,0,0,0,0,0
25/07/2019 04:45,0,0,0,0,0,0,0
25/07/2019 05:00,0,0,0,0,0,0,0
25/07/2019 05:15,0,0,0,0,0,0,0
25/07/2019 05:30,0,0,0,0,0,0,0
25/07/2019 05:45,0,0,0,0,0,0,0
25/07/2019 06:00,0,0,0,0,0,0,0
25/07/2019 06:15,0.05278,0,0,0,0,0,0
25/07/2019 06:30,1.12956,0.08714,0.0004,0.00769,0,0.124,0
25/07/2019 06:45,6.45619,0.89952,0.5392,0.45227,0.03865,0.606,0
25/07/2019 07:00,22.53093,4.71788,1.908,1.76807,0.23972,0.975,0
25/07/2019 07:15,46.32576,9.54139,3.2108,3.06649,0.82663,2.207,0.1343
25/07/2019 07:30,69.91048,14.22519,4.56,4.40074,1.32582,2.07,0.36407
25/07/2019 07:45,90.54701,18.6042,5.7604,5.74732,1.56772,2.319,0.56688
25/07/2019 08:00,110.45541,22.56711,6.9508,7.02683,2.06685,3.303,0.7994
25/07/2019 08:15,120.82707,26.25375,8.1168,8.25805,2.34269,3.973,0.85101
25/07/2019 08:30,121.80859,29.68162,9.2772,9.43816,3.16709,3.541,1.09977
25/07/2019 08:45,122.32092,31.84805,10.3436,10.50827,5.14658,3.702,1.75608
25/07/2019 09:00,123.7247,31.92569,11.326,11.49182,4.13432,3.425,2.44118
25/07/2019 09:15,124.67303,31.91997,12.2356,12.38723,4.01746,4.423,2.74722
25/07/2019 09:30,123.96554,31.92111,13.1148,13.20462,4.09625,4.779,2.79175
25/07/2019 09:45,123.28882,31.86848,13.9332,13.9636,4.75306,5.223,3.1951
25/07/2019 10:00,122.89753,31.8202,14.6736,14.64719,4.94135,7.37,3.34443
25/07/2019 10:15,123.0078,31.88406,15.2748,15.23278,5.76554,6.933,3.3665
25/07/2019 10:30,122.53982,31.89672,15.7808,15.74714,6.82724,7.973,3.73697
25/07/2019 10:45,122.09966,31.8027,16.1832,16.17682,7.08628,9.543,4.26493
25/07/2019 11:00,122.83022,31.84276,16.444,16.56123,7.24496,10.425,5.11039
25/07/2019 11:15,123.45433,31.84556,16.6524,16.85164,8.36942,12.351,6.25266
25/07/2019 11:30,123.81199,31.86427,16.8204,17.10657,8.31584,15.014,7.16159
25/07/2019 11:45,123.54983,31.83867,16.9288,17.25667,9.45689,15.009,8.18309
25/07/2019 12:00,122.92854,31.78227,16.9996,17.34165,12.03441,15.519,8.9876
25/07/2019 12:15,121.87266,31.71774,17.0444,17.37599,13.88236,15.595,9.45845
25/07/2019 12:30,121.00771,31.64798,17.0144,17.34208,14.38419,15.612,9.73599
25/07/2019 12:45,120.84615,31.73869,16.8436,17.13202,14.46933,15.581,12.01444
25/07/2019 13:00,121.51326,31.80334,16.544,16.87285,14.58635,15.546,13.03287
25/07/2019 13:15,122.04043,31.89778,16.2748,16.60177,14.53536,15.498,11.82515
25/07/2019 13:30,122.64565,32.04734,16.0072,16.17287,14.48183,15.498,12.19151
25/07/2019 13:45,123.4458,32.19584,15.6528,15.70838,14.44093,15.515,13.57609
25/07/2019 14:00,123.6571,32.40734,15.1116,15.17732,14.45511,15.544,14.8877
25/07/2019 14:15,123.60061,32.53482,14.4268,14.56676,14.46706,15.579,13.40887
25/07/2019 14:30,123.91615,32.4622,13.7008,13.94617,14.46658,15.577,13.61707
25/07/2019 14:45,125.02917,32.48398,12.888,13.19694,14.43624,15.567,14.03299
25/07/2019 15:00,124.71237,32.38554,11.9804,12.29151,14.46743,15.477,15.41945
25/07/2019 15:15,123.70722,32.24743,10.9956,11.28721,14.48326,15.271,14.54165
25/07/2019 15:30,122.37225,30.24017,9.904,10.21869,14.44222,14.959,11.04738
25/07/2019 15:45,118.86922,26.82197,8.7788,9.05704,14.26612,14.49,9.48124
25/07/2019 16:00,108.28388,22.87395,7.5788,7.84422,13.9973,13.806,14.14005
25/07/2019 16:15,90.3866,18.64504,6.3208,6.55542,13.59817,12.377,13.62347
25/07/2019 16:30,70.34639,14.09183,5.0232,5.20884,13.00939,9.022,12.89325
25/07/2019 16:45,49.103,9.56374,3.698,3.8494,12.08123,5.232,10.64293
25/07/2019 17:00,27.85509,5.192,2.3872,2.51314,9.24631,1.879,6.76638
25/07/2019 17:15,10.31284,1.80664,1.1452,1.29091,5.65898,0.043,3.26448
25/07/2019 17:30,1.662,0.17643,0.2508,0.29706,2.28852,0,0.52606
25/07/2019 17:45,0.03222,0,0,0,0.29659,0,0
25/07/2019 18:00,0,0,0,0,0,0,0
25/07/2019 18:15,0,0,0,0,0,0,0
25/07/2019 18:30,0,0,0,0,0,0,0
25/07/2019 18:45,0,0,0,0,0,0,0
